timestamp,date,latitude,longitude
1593244216,"2020-06-27 07:50:16",37.449777,-6.145191
1593244224,"2020-06-27 07:50:24",37.44956,-6.145415
1593244230,"2020-06-27 07:50:30",37.449351,-6.145645
1593244237,"2020-06-27 07:50:37",37.449142,-6.145892
1593244244,"2020-06-27 07:50:44",37.448968,-6.146171
1593244252,"2020-06-27 07:50:52",37.448775,-6.146441
1593244259,"2020-06-27 07:50:59",37.448583,-6.146691
1593244267,"2020-06-27 07:51:07",37.448348,-6.146875
1593244275,"2020-06-27 07:51:15",37.448087,-6.146988
1593244283,"2020-06-27 07:51:23",37.447814,-6.14707
1593244291,"2020-06-27 07:51:31",37.447543,-6.147146
1593244301,"2020-06-27 07:51:41",37.447263,-6.147228
1593244309,"2020-06-27 07:51:49",37.447005,-6.147345
1593244315,"2020-06-27 07:51:55",37.446701,-6.147543
1593244320,"2020-06-27 07:52:00",37.446299,-6.147835
1593244326,"2020-06-27 07:52:06",37.445863,-6.148185
1593244332,"2020-06-27 07:52:12",37.44545,-6.148449
1593244337,"2020-06-27 07:52:17",37.445146,-6.148629
1593244342,"2020-06-27 07:52:22",37.444885,-6.148763
1593244348,"2020-06-27 07:52:28",37.444584,-6.14885
1593244354,"2020-06-27 07:52:34",37.444299,-6.148899
1593244360,"2020-06-27 07:52:40",37.444025,-6.148945
1593244366,"2020-06-27 07:52:46",37.44371,-6.148992
1593244371,"2020-06-27 07:52:51",37.443427,-6.14905
1593244376,"2020-06-27 07:52:56",37.44314,-6.149133
1593244382,"2020-06-27 07:53:02",37.4428,-6.149286
1593244388,"2020-06-27 07:53:08",37.442475,-6.149461
1593244394,"2020-06-27 07:53:14",37.442194,-6.149621
1593244400,"2020-06-27 07:53:20",37.44193,-6.149782
1593244406,"2020-06-27 07:53:26",37.441665,-6.149936
1593244413,"2020-06-27 07:53:33",37.441385,-6.150099
1593244420,"2020-06-27 07:53:40",37.44111,-6.150269
1593244426,"2020-06-27 07:53:46",37.440823,-6.150428
1593244431,"2020-06-27 07:53:51",37.440556,-6.150577
1593244437,"2020-06-27 07:53:57",37.440243,-6.150777
1593244443,"2020-06-27 07:54:03",37.439942,-6.150964
1593244449,"2020-06-27 07:54:09",37.43963,-6.151191
1593244455,"2020-06-27 07:54:15",37.439287,-6.151424
1593244461,"2020-06-27 07:54:21",37.438976,-6.151667
1593244466,"2020-06-27 07:54:26",37.438736,-6.151873
1593244472,"2020-06-27 07:54:32",37.438465,-6.152095
1593244478,"2020-06-27 07:54:38",37.438225,-6.152285
1593244484,"2020-06-27 07:54:44",37.437986,-6.152471
1593244491,"2020-06-27 07:54:51",37.437784,-6.15276
1593244503,"2020-06-27 07:55:03",37.43765,-6.153073
1593244509,"2020-06-27 07:55:09",37.437635,-6.153438
1593244515,"2020-06-27 07:55:15",37.437673,-6.153859
1593244521,"2020-06-27 07:55:21",37.437716,-6.154232
1593244529,"2020-06-27 07:55:29",37.437743,-6.154577
1593244537,"2020-06-27 07:55:37",37.437924,-6.154839
1593244544,"2020-06-27 07:55:44",37.438145,-6.155082
1593244551,"2020-06-27 07:55:51",37.438339,-6.155323
1593244557,"2020-06-27 07:55:57",37.438566,-6.155588
1593244564,"2020-06-27 07:56:04",37.4388,-6.15583
1593244570,"2020-06-27 07:56:10",37.439053,-6.15604
1593244576,"2020-06-27 07:56:16",37.439323,-6.156266
1593244581,"2020-06-27 07:56:21",37.439553,-6.15647
1593244587,"2020-06-27 07:56:27",37.439836,-6.156789
1593244593,"2020-06-27 07:56:33",37.440095,-6.157131
1593244598,"2020-06-27 07:56:38",37.440293,-6.157386
1593244604,"2020-06-27 07:56:44",37.440526,-6.157681
1593244610,"2020-06-27 07:56:50",37.440767,-6.157924
1593244616,"2020-06-27 07:56:56",37.441001,-6.158152
1593244622,"2020-06-27 07:57:02",37.441219,-6.15836
1593244629,"2020-06-27 07:57:09",37.441455,-6.15859
1593244636,"2020-06-27 07:57:16",37.44168,-6.158792
1593244642,"2020-06-27 07:57:22",37.441929,-6.158927
1593244648,"2020-06-27 07:57:28",37.442299,-6.159183
1593244653,"2020-06-27 07:57:33",37.442616,-6.159411
1593244659,"2020-06-27 07:57:39",37.442952,-6.15973
1593244665,"2020-06-27 07:57:45",37.443204,-6.160084
1593244670,"2020-06-27 07:57:50",37.443345,-6.160401
1593244676,"2020-06-27 07:57:56",37.443489,-6.160808
1593244682,"2020-06-27 07:58:02",37.443641,-6.161229
1593244688,"2020-06-27 07:58:08",37.443802,-6.161657
1593244694,"2020-06-27 07:58:14",37.443984,-6.162068
1593244699,"2020-06-27 07:58:19",37.444136,-6.162421
1593244704,"2020-06-27 07:58:24",37.444267,-6.162786
1593244710,"2020-06-27 07:58:30",37.444435,-6.163206
1593244715,"2020-06-27 07:58:35",37.444595,-6.163574
1593244720,"2020-06-27 07:58:40",37.444754,-6.163944
1593244726,"2020-06-27 07:58:46",37.44496,-6.164396
1593244731,"2020-06-27 07:58:51",37.445142,-6.164747
1593244736,"2020-06-27 07:58:56",37.445329,-6.165085
1593244742,"2020-06-27 07:59:02",37.445553,-6.165517
1593244748,"2020-06-27 07:59:08",37.445737,-6.166012
1593244753,"2020-06-27 07:59:13",37.445876,-6.166454
1593244759,"2020-06-27 07:59:19",37.446038,-6.166993
1593244765,"2020-06-27 07:59:25",37.446195,-6.167503
1593244771,"2020-06-27 07:59:31",37.446317,-6.168025
1593244777,"2020-06-27 07:59:37",37.446406,-6.168526
1593244783,"2020-06-27 07:59:43",37.446451,-6.169004
1593244788,"2020-06-27 07:59:48",37.446546,-6.169356
1593244794,"2020-06-27 07:59:54",37.446689,-6.169783
1593244799,"2020-06-27 07:59:59",37.446792,-6.170148
1593244805,"2020-06-27 08:00:05",37.446921,-6.170563
1593244810,"2020-06-27 08:00:10",37.44701,-6.1709
1593244816,"2020-06-27 08:00:16",37.447044,-6.171293
1593244822,"2020-06-27 08:00:22",37.44704,-6.171674
1593244828,"2020-06-27 08:00:28",37.447007,-6.172051
1593244834,"2020-06-27 08:00:34",37.446982,-6.172448
1593244840,"2020-06-27 08:00:40",37.446982,-6.172854
1593244846,"2020-06-27 08:00:46",37.447053,-6.173322
1593244852,"2020-06-27 08:00:52",37.447333,-6.173644
1593244858,"2020-06-27 08:00:58",37.447741,-6.173679
1593244863,"2020-06-27 08:01:03",37.44807,-6.17369
1593244869,"2020-06-27 08:01:09",37.448417,-6.173728
1593244875,"2020-06-27 08:01:15",37.44876,-6.173869
1593244880,"2020-06-27 08:01:20",37.449012,-6.174065
1593244886,"2020-06-27 08:01:26",37.449295,-6.174294
1593244892,"2020-06-27 08:01:32",37.449559,-6.174393
1593244898,"2020-06-27 08:01:38",37.449753,-6.17465
1593244904,"2020-06-27 08:01:44",37.44997,-6.174917
1593244910,"2020-06-27 08:01:50",37.45017,-6.175172
1593244916,"2020-06-27 08:01:56",37.450351,-6.175466
1593244921,"2020-06-27 08:02:01",37.45053,-6.175793
1593244927,"2020-06-27 08:02:07",37.450787,-6.17621
1593244932,"2020-06-27 08:02:12",37.450994,-6.176576
1593244938,"2020-06-27 08:02:18",37.451224,-6.176978
1593244943,"2020-06-27 08:02:23",37.451412,-6.177285
1593244948,"2020-06-27 08:02:28",37.451528,-6.177635
1593244954,"2020-06-27 08:02:34",37.451668,-6.178036
1593244959,"2020-06-27 08:02:39",37.451819,-6.178364
1593244964,"2020-06-27 08:02:44",37.451973,-6.178709
1593244970,"2020-06-27 08:02:50",37.452154,-6.179143
1593244976,"2020-06-27 08:02:56",37.452324,-6.179591
1593244982,"2020-06-27 08:03:02",37.452475,-6.180037
1593244987,"2020-06-27 08:03:07",37.452596,-6.180418
1593244993,"2020-06-27 08:03:13",37.452764,-6.180863
1593244999,"2020-06-27 08:03:19",37.452914,-6.181323
1593245005,"2020-06-27 08:03:25",37.45299,-6.181801
1593245010,"2020-06-27 08:03:30",37.453093,-6.182191
1593245015,"2020-06-27 08:03:35",37.453194,-6.182573
1593245020,"2020-06-27 08:03:40",37.453278,-6.183004
1593245025,"2020-06-27 08:03:45",37.453308,-6.18338
1593245031,"2020-06-27 08:03:51",37.453333,-6.183821
1593245037,"2020-06-27 08:03:57",37.453364,-6.184294
1593245042,"2020-06-27 08:04:02",37.453415,-6.184688
1593245048,"2020-06-27 08:04:08",37.453519,-6.185144
1593245053,"2020-06-27 08:04:13",37.453641,-6.185502
1593245059,"2020-06-27 08:04:19",37.453765,-6.185936
1593245065,"2020-06-27 08:04:25",37.453943,-6.186338
1593245070,"2020-06-27 08:04:30",37.454105,-6.186689
1593245076,"2020-06-27 08:04:36",37.45426,-6.187135
1593245082,"2020-06-27 08:04:42",37.45444,-6.187576
1593245088,"2020-06-27 08:04:48",37.454621,-6.188042
1593245093,"2020-06-27 08:04:53",37.454713,-6.188451
1593245098,"2020-06-27 08:04:58",37.454838,-6.188824
1593245104,"2020-06-27 08:05:04",37.455022,-6.189179
1593245110,"2020-06-27 08:05:10",37.455044,-6.189582
1593245116,"2020-06-27 08:05:16",37.455111,-6.189958
1593245122,"2020-06-27 08:05:22",37.455184,-6.190295
1593245129,"2020-06-27 08:05:29",37.455277,-6.190651
1593245137,"2020-06-27 08:05:37",37.455376,-6.190976
1593245146,"2020-06-27 08:05:46",37.455511,-6.191287
1593245155,"2020-06-27 08:05:55",37.455654,-6.191592
1593245162,"2020-06-27 08:06:02",37.455771,-6.191915
1593245170,"2020-06-27 08:06:10",37.455928,-6.192202
1593245177,"2020-06-27 08:06:17",37.456097,-6.192493
1593245184,"2020-06-27 08:06:24",37.456288,-6.192784
1593245191,"2020-06-27 08:06:31",37.456479,-6.193081
1593245198,"2020-06-27 08:06:38",37.456651,-6.193368
1593245204,"2020-06-27 08:06:44",37.456828,-6.193657
1593245210,"2020-06-27 08:06:50",37.456971,-6.193953
1593245216,"2020-06-27 08:06:56",37.457123,-6.194256
1593245223,"2020-06-27 08:07:03",37.457274,-6.194575
1593245229,"2020-06-27 08:07:09",37.457446,-6.194884
1593245235,"2020-06-27 08:07:15",37.457643,-6.195191
1593245241,"2020-06-27 08:07:21",37.457835,-6.195496
1593245247,"2020-06-27 08:07:27",37.458022,-6.195812
1593245252,"2020-06-27 08:07:32",37.45818,-6.196089
1593245257,"2020-06-27 08:07:37",37.45836,-6.196351
1593245266,"2020-06-27 08:07:46",37.458589,-6.19658
1593245272,"2020-06-27 08:07:52",37.45882,-6.196805
1593245278,"2020-06-27 08:07:58",37.45904,-6.197039
1593245283,"2020-06-27 08:08:03",37.459238,-6.197291
1593245288,"2020-06-27 08:08:08",37.459439,-6.19755
1593245294,"2020-06-27 08:08:14",37.459726,-6.19773
1593245299,"2020-06-27 08:08:19",37.459944,-6.198047
1593245305,"2020-06-27 08:08:25",37.460139,-6.198545
1593245311,"2020-06-27 08:08:31",37.460343,-6.198965
1593245317,"2020-06-27 08:08:37",37.460572,-6.199401
1593245323,"2020-06-27 08:08:43",37.460796,-6.199843
1593245329,"2020-06-27 08:08:49",37.460988,-6.200293
1593245335,"2020-06-27 08:08:55",37.461263,-6.20066
1593245341,"2020-06-27 08:09:01",37.461514,-6.20104
1593245347,"2020-06-27 08:09:07",37.46173,-6.201454
1593245353,"2020-06-27 08:09:13",37.461995,-6.201834
1593245359,"2020-06-27 08:09:19",37.462276,-6.202161
1593245365,"2020-06-27 08:09:25",37.462507,-6.202495
1593245371,"2020-06-27 08:09:31",37.462686,-6.202889
1593245377,"2020-06-27 08:09:37",37.462925,-6.203216
1593245383,"2020-06-27 08:09:43",37.463151,-6.203569
1593245389,"2020-06-27 08:09:49",37.463377,-6.203904
1593245395,"2020-06-27 08:09:55",37.463609,-6.204205
1593245401,"2020-06-27 08:10:01",37.463839,-6.204515
1593245407,"2020-06-27 08:10:07",37.464112,-6.204775
1593245413,"2020-06-27 08:10:13",37.464383,-6.205062
1593245418,"2020-06-27 08:10:18",37.464617,-6.205292
1593245423,"2020-06-27 08:10:23",37.46484,-6.205526
1593245428,"2020-06-27 08:10:28",37.465054,-6.205738
1593245434,"2020-06-27 08:10:34",37.465294,-6.205973
1593245440,"2020-06-27 08:10:40",37.465542,-6.206226
1593245446,"2020-06-27 08:10:46",37.465798,-6.206416
1593245452,"2020-06-27 08:10:52",37.466028,-6.206667
1593245458,"2020-06-27 08:10:58",37.466249,-6.206914
1593245464,"2020-06-27 08:11:04",37.466505,-6.207119
1593245470,"2020-06-27 08:11:10",37.466741,-6.207389
1593245476,"2020-06-27 08:11:16",37.466997,-6.207623
1593245482,"2020-06-27 08:11:22",37.467252,-6.207825
1593245489,"2020-06-27 08:11:29",37.467481,-6.208082
1593245496,"2020-06-27 08:11:36",37.467609,-6.208423
1593245503,"2020-06-27 08:11:43",37.467775,-6.208691
1593245510,"2020-06-27 08:11:50",37.467938,-6.208967
1593245515,"2020-06-27 08:11:55",37.468064,-6.209285
1593245521,"2020-06-27 08:12:01",37.468186,-6.209619
1593245527,"2020-06-27 08:12:07",37.468323,-6.209988
1593245533,"2020-06-27 08:12:13",37.46847,-6.210382
1593245539,"2020-06-27 08:12:19",37.468598,-6.210733
1593245546,"2020-06-27 08:12:26",37.468703,-6.211063
1593245555,"2020-06-27 08:12:35",37.468757,-6.211401
1593245565,"2020-06-27 08:12:45",37.468873,-6.21171
1593245758,"2020-06-27 08:15:58",37.469139,-6.211771
1593245768,"2020-06-27 08:16:08",37.469349,-6.212001
1593245775,"2020-06-27 08:16:15",37.469538,-6.212252
1593245781,"2020-06-27 08:16:21",37.469698,-6.212529
1593245788,"2020-06-27 08:16:28",37.469872,-6.212806
1593245795,"2020-06-27 08:16:35",37.470084,-6.213096
1593245801,"2020-06-27 08:16:41",37.470325,-6.213356
1593245808,"2020-06-27 08:16:48",37.470489,-6.213628
1593245814,"2020-06-27 08:16:54",37.470639,-6.213918
1593245820,"2020-06-27 08:17:00",37.470804,-6.214237
1593245826,"2020-06-27 08:17:06",37.470964,-6.214539
1593245832,"2020-06-27 08:17:12",37.471234,-6.214725
1593245838,"2020-06-27 08:17:18",37.471558,-6.21467
1593245843,"2020-06-27 08:17:23",37.471824,-6.214602
1593245849,"2020-06-27 08:17:29",37.472126,-6.214529
1593245855,"2020-06-27 08:17:35",37.472403,-6.214474
1593245861,"2020-06-27 08:17:41",37.472705,-6.214519
1593245867,"2020-06-27 08:17:47",37.472973,-6.214779
1593245873,"2020-06-27 08:17:53",37.473221,-6.214983
1593245879,"2020-06-27 08:17:59",37.473536,-6.214965
1593245885,"2020-06-27 08:18:05",37.473843,-6.214919
1593245892,"2020-06-27 08:18:12",37.474147,-6.214904
1593245898,"2020-06-27 08:18:18",37.474441,-6.214928
1593245904,"2020-06-27 08:18:24",37.474726,-6.214946
1593245910,"2020-06-27 08:18:30",37.475021,-6.21496
1593245916,"2020-06-27 08:18:36",37.475314,-6.214966
1593245922,"2020-06-27 08:18:42",37.475625,-6.214969
1593245928,"2020-06-27 08:18:48",37.475928,-6.214915
1593245934,"2020-06-27 08:18:54",37.476133,-6.21465
1593245940,"2020-06-27 08:19:00",37.476222,-6.214289
1593245946,"2020-06-27 08:19:06",37.476244,-6.213894
1593245958,"2020-06-27 08:19:18",37.476365,-6.213572
1593245978,"2020-06-27 08:19:38",37.47647,-6.213234
1593245995,"2020-06-27 08:19:55",37.476614,-6.212934
1593246007,"2020-06-27 08:20:07",37.47679,-6.21267
1593246016,"2020-06-27 08:20:16",37.477047,-6.212565
1593246025,"2020-06-27 08:20:25",37.477338,-6.212478
1593246032,"2020-06-27 08:20:32",37.477601,-6.212395
1593246039,"2020-06-27 08:20:39",37.477874,-6.212324
1593246045,"2020-06-27 08:20:45",37.478182,-6.212288
1593246051,"2020-06-27 08:20:51",37.478514,-6.212377
1593246057,"2020-06-27 08:20:57",37.47878,-6.21251
1593246064,"2020-06-27 08:21:04",37.479064,-6.21265
1593246070,"2020-06-27 08:21:10",37.47932,-6.212782
1593246076,"2020-06-27 08:21:16",37.479576,-6.212931
1593246082,"2020-06-27 08:21:22",37.479841,-6.21311
1593246088,"2020-06-27 08:21:28",37.480118,-6.213305
1593246094,"2020-06-27 08:21:34",37.480409,-6.213482
1593246100,"2020-06-27 08:21:40",37.480677,-6.213662
1593246106,"2020-06-27 08:21:46",37.480916,-6.213877
1593246112,"2020-06-27 08:21:52",37.481128,-6.214124
1593246118,"2020-06-27 08:21:58",37.481361,-6.214357
1593246124,"2020-06-27 08:22:04",37.48162,-6.214539
1593246130,"2020-06-27 08:22:10",37.481881,-6.214687
1593246136,"2020-06-27 08:22:16",37.482133,-6.214829
1593246142,"2020-06-27 08:22:22",37.482385,-6.214976
1593246148,"2020-06-27 08:22:28",37.482656,-6.215125
1593246154,"2020-06-27 08:22:34",37.482925,-6.215304
1593246160,"2020-06-27 08:22:40",37.483194,-6.215492
1593246166,"2020-06-27 08:22:46",37.483466,-6.215679
1593246172,"2020-06-27 08:22:52",37.48374,-6.215862
1593246178,"2020-06-27 08:22:58",37.484002,-6.216017
1593246184,"2020-06-27 08:23:04",37.484281,-6.216141
1593246191,"2020-06-27 08:23:11",37.484591,-6.216189
1593246197,"2020-06-27 08:23:17",37.48489,-6.216128
1593246203,"2020-06-27 08:23:23",37.485168,-6.21605
1593246210,"2020-06-27 08:23:30",37.485479,-6.216021
1593246216,"2020-06-27 08:23:36",37.485751,-6.216086
1593246222,"2020-06-27 08:23:42",37.486027,-6.216189
1593246228,"2020-06-27 08:23:48",37.486269,-6.216359
1593246234,"2020-06-27 08:23:54",37.486497,-6.216565
1593246240,"2020-06-27 08:24:00",37.486728,-6.216797
1593246246,"2020-06-27 08:24:06",37.486935,-6.21706
1593246252,"2020-06-27 08:24:12",37.487147,-6.217334
1593246258,"2020-06-27 08:24:18",37.487378,-6.21758
1593246264,"2020-06-27 08:24:24",37.487613,-6.217797
1593246270,"2020-06-27 08:24:30",37.487912,-6.217919
1593246276,"2020-06-27 08:24:36",37.488205,-6.217831
1593246282,"2020-06-27 08:24:42",37.488425,-6.217598
1593246288,"2020-06-27 08:24:48",37.488661,-6.217336
1593246295,"2020-06-27 08:24:55",37.488966,-6.217297
1593246302,"2020-06-27 08:25:02",37.489271,-6.21734
1593246312,"2020-06-27 08:25:12",37.489526,-6.217213
1593246323,"2020-06-27 08:25:23",37.4898,-6.217129
1593246334,"2020-06-27 08:25:34",37.490086,-6.217089
1593246345,"2020-06-27 08:25:45",37.490334,-6.216898
1593246353,"2020-06-27 08:25:53",37.490512,-6.216638
1593246363,"2020-06-27 08:26:03",37.490733,-6.21642
1593246373,"2020-06-27 08:26:13",37.490998,-6.216334
1593246382,"2020-06-27 08:26:22",37.491289,-6.216282
1593246390,"2020-06-27 08:26:30",37.491562,-6.216393
1593246397,"2020-06-27 08:26:37",37.491803,-6.216603
1593246405,"2020-06-27 08:26:45",37.492064,-6.216768
1593246411,"2020-06-27 08:26:51",37.49233,-6.21685
1593246418,"2020-06-27 08:26:58",37.492617,-6.216935
1593246426,"2020-06-27 08:27:06",37.492894,-6.217063
1593246433,"2020-06-27 08:27:13",37.493148,-6.217215
1593246438,"2020-06-27 08:27:18",37.493411,-6.217349
1593246445,"2020-06-27 08:27:25",37.493681,-6.217507
1593246451,"2020-06-27 08:27:31",37.493934,-6.217692
1593246457,"2020-06-27 08:27:37",37.494097,-6.218037
1593246463,"2020-06-27 08:27:43",37.494258,-6.218392
1593246469,"2020-06-27 08:27:49",37.494527,-6.218601
1593246475,"2020-06-27 08:27:55",37.494831,-6.218743
1593246481,"2020-06-27 08:28:01",37.495159,-6.218753
1593246487,"2020-06-27 08:28:07",37.495453,-6.218618
1593246493,"2020-06-27 08:28:13",37.495716,-6.218743
1593246499,"2020-06-27 08:28:19",37.496028,-6.218889
1593246505,"2020-06-27 08:28:25",37.496333,-6.218994
1593246511,"2020-06-27 08:28:31",37.496641,-6.219068
1593246517,"2020-06-27 08:28:37",37.49694,-6.219207
1593246523,"2020-06-27 08:28:43",37.497205,-6.219423
1593246529,"2020-06-27 08:28:49",37.49747,-6.219625
1593246535,"2020-06-27 08:28:55",37.497726,-6.219821
1593246541,"2020-06-27 08:29:01",37.497962,-6.220029
1593246547,"2020-06-27 08:29:07",37.498207,-6.220246
1593246553,"2020-06-27 08:29:13",37.498485,-6.220401
1593246559,"2020-06-27 08:29:19",37.498789,-6.220511
1593246565,"2020-06-27 08:29:25",37.499103,-6.220617
1593246571,"2020-06-27 08:29:31",37.499403,-6.220714
1593246577,"2020-06-27 08:29:37",37.499704,-6.220811
1593246583,"2020-06-27 08:29:43",37.50001,-6.220874
1593246589,"2020-06-27 08:29:49",37.500319,-6.220923
1593246595,"2020-06-27 08:29:55",37.50063,-6.220999
1593246601,"2020-06-27 08:30:01",37.500919,-6.221108
1593246607,"2020-06-27 08:30:07",37.50119,-6.22128
1593246613,"2020-06-27 08:30:13",37.501483,-6.221411
1593246619,"2020-06-27 08:30:19",37.501792,-6.221488
1593246625,"2020-06-27 08:30:25",37.502095,-6.221569
1593246631,"2020-06-27 08:30:31",37.502397,-6.221649
1593246637,"2020-06-27 08:30:37",37.502704,-6.221757
1593246642,"2020-06-27 08:30:42",37.502972,-6.221844
1593246648,"2020-06-27 08:30:48",37.503298,-6.221955
1593246654,"2020-06-27 08:30:54",37.503614,-6.222063
1593246660,"2020-06-27 08:31:00",37.503925,-6.222174
1593246666,"2020-06-27 08:31:06",37.504237,-6.222267
1593246672,"2020-06-27 08:31:12",37.504539,-6.222362
1593246678,"2020-06-27 08:31:18",37.50483,-6.222452
1593246684,"2020-06-27 08:31:24",37.505124,-6.222566
1593246690,"2020-06-27 08:31:30",37.505422,-6.222671
1593246696,"2020-06-27 08:31:36",37.505731,-6.22277
1593246702,"2020-06-27 08:31:42",37.506059,-6.222897
1593246708,"2020-06-27 08:31:48",37.506384,-6.222888
1593246714,"2020-06-27 08:31:54",37.506651,-6.222715
1593246720,"2020-06-27 08:32:00",37.50691,-6.222555
1593246726,"2020-06-27 08:32:06",37.507166,-6.222414
1593246733,"2020-06-27 08:32:13",37.507436,-6.222254
1593246740,"2020-06-27 08:32:20",37.50772,-6.22209
1593246746,"2020-06-27 08:32:26",37.507981,-6.221948
1593246751,"2020-06-27 08:32:31",37.508245,-6.22179
1593246757,"2020-06-27 08:32:37",37.508506,-6.221639
1593246763,"2020-06-27 08:32:43",37.508775,-6.221475
1593246769,"2020-06-27 08:32:49",37.509043,-6.221325
1593246775,"2020-06-27 08:32:55",37.509301,-6.22117
1593246781,"2020-06-27 08:33:01",37.509566,-6.221022
1593246787,"2020-06-27 08:33:07",37.509825,-6.220847
1593246793,"2020-06-27 08:33:13",37.510105,-6.220691
1593246799,"2020-06-27 08:33:19",37.510365,-6.22056
1593246805,"2020-06-27 08:33:25",37.510629,-6.220446
1593246811,"2020-06-27 08:33:31",37.510928,-6.220371
1593246817,"2020-06-27 08:33:37",37.511231,-6.22036
1593246823,"2020-06-27 08:33:43",37.511518,-6.220444
1593246829,"2020-06-27 08:33:49",37.51178,-6.220588
1593246838,"2020-06-27 08:33:58",37.512012,-6.220776
1593246883,"2020-06-27 08:34:43",37.512199,-6.221041
1593246889,"2020-06-27 08:34:49",37.512451,-6.221172
1593246905,"2020-06-27 08:35:05",37.512718,-6.22124
1593246933,"2020-06-27 08:35:33",37.512973,-6.221109
1593246943,"2020-06-27 08:35:43",37.513237,-6.220986
1593246951,"2020-06-27 08:35:51",37.513495,-6.220863
1593246959,"2020-06-27 08:35:59",37.51375,-6.220742
1593246966,"2020-06-27 08:36:06",37.514026,-6.220612
1593246972,"2020-06-27 08:36:12",37.514284,-6.220499
1593246979,"2020-06-27 08:36:19",37.514568,-6.220351
1593246985,"2020-06-27 08:36:25",37.514813,-6.220194
1593246992,"2020-06-27 08:36:32",37.515069,-6.220042
1593246999,"2020-06-27 08:36:39",37.515335,-6.219892
1593247006,"2020-06-27 08:36:46",37.515582,-6.219728
1593247015,"2020-06-27 08:36:55",37.51586,-6.219716
1593247026,"2020-06-27 08:37:06",37.516147,-6.21978
1593247038,"2020-06-27 08:37:18",37.516425,-6.219854
1593247050,"2020-06-27 08:37:30",37.516592,-6.220151
1593247056,"2020-06-27 08:37:36",37.516745,-6.220447
1593247063,"2020-06-27 08:37:43",37.51692,-6.220739
1593247071,"2020-06-27 08:37:51",37.517113,-6.221008
1593247078,"2020-06-27 08:37:58",37.517285,-6.221271
1593247084,"2020-06-27 08:38:04",37.517463,-6.221574
1593247089,"2020-06-27 08:38:09",37.517637,-6.221887
1593247134,"2020-06-27 08:38:54",37.517683,-6.222222
1593247165,"2020-06-27 08:39:25",37.517748,-6.222569
1593247176,"2020-06-27 08:39:36",37.517974,-6.222762
1593247187,"2020-06-27 08:39:47",37.518254,-6.222805
1593247200,"2020-06-27 08:40:00",37.518532,-6.222838
1593247212,"2020-06-27 08:40:12",37.518808,-6.222777
1593247224,"2020-06-27 08:40:24",37.519089,-6.222846
1593247235,"2020-06-27 08:40:35",37.519376,-6.222868
1593247243,"2020-06-27 08:40:43",37.51965,-6.222782
1593247353,"2020-06-27 08:42:33",37.519915,-6.222649
1593247361,"2020-06-27 08:42:41",37.520182,-6.222511
1593247371,"2020-06-27 08:42:51",37.520455,-6.222455
1593247382,"2020-06-27 08:43:02",37.520752,-6.222551
1593247387,"2020-06-27 08:43:07",37.521011,-6.222675
1593247393,"2020-06-27 08:43:13",37.521352,-6.222879
1593247398,"2020-06-27 08:43:18",37.521745,-6.222974
1593247403,"2020-06-27 08:43:23",37.522171,-6.223058
1593247409,"2020-06-27 08:43:29",37.522571,-6.223152
1593247421,"2020-06-27 08:43:41",37.522844,-6.223204
1593247435,"2020-06-27 08:43:55",37.523099,-6.223338
1593247451,"2020-06-27 08:44:11",37.523366,-6.223422
1593247465,"2020-06-27 08:44:25",37.523608,-6.223593
1593247497,"2020-06-27 08:44:57",37.523869,-6.223687
1593247525,"2020-06-27 08:45:25",37.524138,-6.223815
1593247548,"2020-06-27 08:45:48",37.524297,-6.224094
1593247556,"2020-06-27 08:45:56",37.524403,-6.224419
1593247568,"2020-06-27 08:46:08",37.524448,-6.224761
1593247581,"2020-06-27 08:46:21",37.524418,-6.225099
1593247596,"2020-06-27 08:46:36",37.52443,-6.225452
1593247607,"2020-06-27 08:46:47",37.524456,-6.225803
1593247618,"2020-06-27 08:46:58",37.5245,-6.226143
1593247632,"2020-06-27 08:47:12",37.524524,-6.22649
1593247648,"2020-06-27 08:47:28",37.524562,-6.226837
1593247663,"2020-06-27 08:47:43",37.524632,-6.227171
1593247678,"2020-06-27 08:47:58",37.524699,-6.227503
1593247692,"2020-06-27 08:48:12",37.524733,-6.227849
1593247707,"2020-06-27 08:48:27",37.524759,-6.228188
1593247741,"2020-06-27 08:49:01",37.524723,-6.228529
1593248155,"2020-06-27 08:55:55",37.524732,-6.228151
1593248161,"2020-06-27 08:56:01",37.52471,-6.227796
1593248168,"2020-06-27 08:56:08",37.524673,-6.227448
1593248173,"2020-06-27 08:56:13",37.524601,-6.22711
1593248179,"2020-06-27 08:56:19",37.524554,-6.226756
1593248185,"2020-06-27 08:56:25",37.52454,-6.22634
1593248191,"2020-06-27 08:56:31",37.524507,-6.225953
1593248197,"2020-06-27 08:56:37",37.524487,-6.225597
1593248205,"2020-06-27 08:56:45",37.524465,-6.225227
1593248212,"2020-06-27 08:56:52",37.524439,-6.224878
1593248218,"2020-06-27 08:56:58",37.52445,-6.22443
1593248223,"2020-06-27 08:57:03",37.524338,-6.223995
1593248229,"2020-06-27 08:57:09",37.52412,-6.223761
1593248239,"2020-06-27 08:57:19",37.523846,-6.223681
1593248245,"2020-06-27 08:57:25",37.523586,-6.223586
1593248251,"2020-06-27 08:57:31",37.523314,-6.223486
1593248259,"2020-06-27 08:57:39",37.52306,-6.223331
1593248265,"2020-06-27 08:57:45",37.522753,-6.223206
